From vertex 0:
To vertex 6:27 (48,0,26,25,62,6)
To vertex 7:32 (48,0,56,7)
To vertex 8:35 (48,11,45,5,63,8)
To vertex 9:12 (48,0,56,9)
To vertex 10:36 (48,0,56,9,10)
To vertex 11:27 (48,11)
To vertex 12:26 (48,0,14,20,19,12)
To vertex 13:4 (48,0,26,13)
To vertex 14:4 (48,0,14)
To vertex 15:19 (48,2,46,15)
To vertex 16:45 (48,0,26,25,62,16)
To vertex 17:39 (48,0,56,9,32,17)
To vertex 18:31 (48,0,14,18)
To vertex 19:22 (48,0,14,20,19)
To vertex 20:19 (48,0,14,20)
To vertex 21:45 (48,0,26,21)
To vertex 22:30 (48,0,14,20,19,12,27,44,22)
To vertex 23:56 (48,0,23)
To vertex 24:51 (48,0,14,18,24)
To vertex 25:30 (48,0,26,25)
To vertex 26:3 (48,0,26)
To vertex 27:20 (48,0,14,20,19,12,27)
To vertex 28:40 (48,0,56,47,28)
To vertex 29:66 (48,0,26,25,29)
To vertex 30:28 (48,61,30)
To vertex 31:45 (48,2,46,15,31)
To vertex 32:13 (48,0,56,9,32)
To vertex 33:23 (48,11,45,5,33)
To vertex 34:33 (48,2,46,51,34)
To vertex 35:28 (48,0,26,25,62,6,35)
To vertex 36:37 (48,0,56,36)
To vertex 37:29 (48,0,26,37)
To vertex 38:20 (48,0,26,38)
To vertex 39:48 (48,11,45,5,63,39)
To vertex 40:52 (48,40)
To vertex 41:23 (48,0,26,55,59,41)
To vertex 42:40 (48,0,14,42)
To vertex 43:52 (48,0,56,36,43)
To vertex 44:28 (48,0,14,20,19,12,27,44)
To vertex 45:28 (48,11,45)
To vertex 46:6 (48,2,46)
To vertex 47:15 (48,0,56,47)
To vertex 49:30 (48,0,56,47,49)
To vertex 50:43 (48,0,14,20,19,12,27,44,50)
To vertex 51:24 (48,2,46,51)
To vertex 52:25 (48,2,46,51,52)
To vertex 53:20 (48,2,46,15,53)
To vertex 54:28 (48,0,56,9,54)
To vertex 55:17 (48,0,26,55)
To vertex 56:14 (48,0,56)
To vertex 57:46 (48,2,46,15,53,57)
To vertex 58:48 (48,2,46,15,53,58)
To vertex 59:18 (48,0,26,55,59)
To vertex 60:19 (48,0,14,60)
To vertex 61:17 (48,61)
To vertex 62:26 (48,0,26,25,62)
To vertex 63:34 (48,11,45,5,63)
From vertex 49:
To vertex 0:27 (49,33,20,48,0)
To vertex 1:69 (49,19,12,27,44,22,1)
To vertex 2:23 (49,33,2)
To vertex 3:55 (49,19,12,27,3)
To vertex 4:40 (49,55,59,4)
To vertex 5:25 (49,19,12,27,44,45,5)
To vertex 6:29 (49,19,12,27,44,45,5,6)
To vertex 7:44 (49,32,17,7)
To vertex 8:32 (49,19,12,27,44,45,5,63,8)
To vertex 9:36 (49,33,20,48,0,56,9)
To vertex 10:34 (49,19,12,27,44,45,10)
To vertex 11:47 (49,32,47,11)
To vertex 12:23 (49,19,12)
To vertex 13:28 (49,33,20,48,0,26,13)
To vertex 14:28 (49,33,20,48,0,14)
To vertex 15:40 (49,19,12,27,44,45,5,63,8,15)
To vertex 16:44 (49,19,12,27,44,22,16)
To vertex 17:35 (49,32,17)
To vertex 18:55 (49,33,20,48,0,14,18)
To vertex 19:19 (49,19)
To vertex 20:19 (49,33,20)
To vertex 21:69 (49,33,20,48,0,26,21)
To vertex 22:27 (49,19,12,27,44,22)
To vertex 23:54 (49,32,17,23)
To vertex 24:75 (49,19,12,27,44,45,5,63,8,15,24)
To vertex 25:54 (49,33,20,48,0,26,25)
To vertex 26:27 (49,33,20,48,0,26)
To vertex 27:17 (49,19,12,27)
To vertex 28:38 (49,32,47,28)
To vertex 29:90 (49,33,20,48,0,26,25,29)
To vertex 30:50 (49,19,12,27,44,45,5,6,30)
To vertex 31:62 (49,19,12,27,44,22,57,31)
To vertex 32:9 (49,32)
To vertex 33:13 (49,33)
To vertex 34:56 (49,33,2,46,51,34)
To vertex 35:30 (49,19,12,27,44,45,5,6,35)
To vertex 36:59 (49,19,12,27,44,22,36)
To vertex 37:32 (49,32,47,28,37)
To vertex 38:42 (49,33,20,38)
To vertex 39:45 (49,19,12,27,44,45,5,63,39)
To vertex 40:62 (49,19,40)
To vertex 41:40 (49,55,59,41)
To vertex 42:64 (49,33,20,48,0,14,42)
To vertex 43:74 (49,19,12,27,44,22,36,43)
To vertex 44:25 (49,19,12,27,44)
To vertex 45:25 (49,19,12,27,44,45)
To vertex 46:29 (49,33,2,46)
To vertex 47:13 (49,32,47)
To vertex 48:24 (49,33,20,48)
To vertex 50:40 (49,19,12,27,44,50)
To vertex 51:47 (49,33,2,46,51)
To vertex 52:48 (49,33,2,46,51,52)
To vertex 53:41 (49,19,12,27,44,45,5,63,8,15,53)
To vertex 54:35 (49,32,54)
To vertex 55:34 (49,55)
To vertex 56:38 (49,33,20,48,0,56)
To vertex 57:50 (49,19,12,27,44,22,57)
To vertex 58:58 (49,19,12,27,44,45,5,63,39,58)
To vertex 59:35 (49,55,59)
To vertex 60:43 (49,33,20,48,0,14,60)
To vertex 61:41 (49,33,20,48,61)
To vertex 62:49 (49,19,12,27,44,45,5,63,62)
To vertex 63:31 (49,19,12,27,44,45,5,63)
From vertex 50:
To vertex 0:39 (50,62,48,0)
To vertex 1:74 (50,62,6,35,23,1)
To vertex 2:36 (50,62,48,2)
To vertex 3:46 (50,62,34,3)
To vertex 4:53 (50,62,34,4)
To vertex 5:34 (50,62,38,19,12,27,44,45,5)
To vertex 6:12 (50,62,6)
To vertex 7:60 (50,62,16,15,53,57,7)
To vertex 8:41 (50,62,38,19,12,27,44,45,5,63,8)
To vertex 9:39 (50,62,9)
To vertex 10:43 (50,62,38,19,12,27,44,45,10)
To vertex 11:44 (50,62,6,11)
To vertex 12:32 (50,62,38,19,12)
To vertex 13:40 (50,62,48,0,26,13)
To vertex 14:40 (50,62,48,0,14)
To vertex 15:31 (50,62,16,15)
To vertex 16:30 (50,62,16)
To vertex 17:56 (50,62,38,19,12,27,44,22,32,17)
To vertex 18:53 (50,62,6,18)
To vertex 19:28 (50,62,38,19)
To vertex 20:35 (50,62,38,19,12,27,44,45,5,33,20)
To vertex 21:81 (50,62,48,0,26,21)
To vertex 22:36 (50,62,38,19,12,27,44,22)
To vertex 23:54 (50,62,6,35,23)
To vertex 24:66 (50,62,16,15,24)
To vertex 25:66 (50,62,48,0,26,25)
To vertex 26:39 (50,62,48,0,26)
To vertex 27:26 (50,62,38,19,12,27)
To vertex 28:59 (50,62,38,19,12,27,44,22,32,47,28)
To vertex 29:102 (50,62,48,0,26,25,29)
To vertex 30:33 (50,62,6,30)
To vertex 31:57 (50,62,16,15,31)
To vertex 32:30 (50,62,38,19,12,27,44,22,32)
To vertex 33:29 (50,62,38,19,12,27,44,45,5,33)
To vertex 34:40 (50,62,34)
To vertex 35:13 (50,62,6,35)
To vertex 36:68 (50,62,38,19,12,27,44,22,36)
To vertex 37:53 (50,62,38,19,12,27,44,22,32,47,28,37)
To vertex 38:26 (50,62,38)
To vertex 39:54 (50,62,38,19,12,27,44,45,5,63,39)
To vertex 40:52 (50,62,16,40)
To vertex 41:53 (50,62,38,19,12,55,59,41)
To vertex 42:76 (50,62,48,0,14,42)
To vertex 43:83 (50,62,38,19,12,27,44,22,36,43)
To vertex 44:34 (50,62,38,19,12,27,44)
To vertex 45:34 (50,62,38,19,12,27,44,45)
To vertex 46:38 (50,62,38,19,12,27,44,22,46)
To vertex 47:34 (50,62,38,19,12,27,44,22,32,47)
To vertex 48:36 (50,62,48)
To vertex 49:35 (50,62,6,35,49)
To vertex 51:56 (50,62,38,19,12,27,44,22,46,51)
To vertex 52:52 (50,62,6,35,52)
To vertex 53:32 (50,62,16,15,53)
To vertex 54:54 (50,54)
To vertex 55:47 (50,62,38,19,12,55)
To vertex 56:50 (50,62,48,0,56)
To vertex 57:58 (50,62,16,15,53,57)
To vertex 58:60 (50,62,16,15,53,58)
To vertex 59:48 (50,62,38,19,12,55,59)
To vertex 60:55 (50,62,48,0,14,60)
To vertex 61:53 (50,62,48,61)
To vertex 62:11 (50,62)
To vertex 63:40 (50,62,38,19,12,27,44,45,5,63)
From vertex 51:
To vertex 0:31 (51,52,22,5,33,20,48,0)
To vertex 1:62 (51,52,22,1)
To vertex 2:27 (51,52,22,5,33,2)
To vertex 3:15 (51,34,3)
To vertex 4:22 (51,34,4)
To vertex 5:22 (51,52,22,5)
To vertex 6:26 (51,52,22,5,6)
To vertex 7:39 (51,56,7)
To vertex 8:19 (51,34,3,63,8)
To vertex 9:19 (51,56,9)
To vertex 10:41 (51,52,22,5,33,20,19,12,27,44,45,10)
To vertex 11:47 (51,34,3,63,39,11)
To vertex 12:30 (51,52,22,5,33,20,19,12)
To vertex 13:21 (51,34,3,63,13)
To vertex 14:32 (51,52,22,5,33,20,48,0,14)
To vertex 15:27 (51,34,3,63,8,15)
To vertex 16:37 (51,52,22,16)
To vertex 17:40 (51,52,32,17)
To vertex 18:59 (51,52,22,5,33,20,48,0,14,18)
To vertex 19:26 (51,52,22,5,33,20,19)
To vertex 20:23 (51,52,22,5,33,20)
To vertex 21:73 (51,52,22,5,33,20,48,0,26,21)
To vertex 22:20 (51,52,22)
To vertex 23:59 (51,52,32,17,23)
To vertex 24:37 (51,52,24)
To vertex 25:58 (51,52,22,5,33,20,48,0,26,25)
To vertex 26:31 (51,52,22,5,33,20,48,0,26)
To vertex 27:24 (51,52,22,5,33,20,19,12,27)
To vertex 28:40 (51,34,3,28)
To vertex 29:86 (51,34,3,63,39,29)
To vertex 30:36 (51,34,3,30)
To vertex 31:53 (51,34,3,63,8,15,31)
To vertex 32:14 (51,52,32)
To vertex 33:17 (51,52,22,5,33)
To vertex 34:9 (51,34)
To vertex 35:27 (51,52,22,5,6,35)
To vertex 36:44 (51,56,36)
To vertex 37:33 (51,34,3,63,8,37)
To vertex 38:46 (51,52,22,5,33,20,38)
To vertex 39:32 (51,34,3,63,39)
To vertex 40:52 (51,34,3,53,40)
To vertex 41:51 (51,52,22,5,33,20,55,59,41)
To vertex 42:68 (51,52,22,5,33,20,48,0,14,42)
To vertex 43:53 (51,52,43)
To vertex 44:32 (51,52,22,5,33,20,19,12,27,44)
To vertex 45:32 (51,52,22,5,33,20,19,12,27,44,45)
To vertex 46:22 (51,52,22,46)
To vertex 47:18 (51,52,32,47)
To vertex 48:28 (51,52,22,5,33,20,48)
To vertex 49:33 (51,52,32,47,49)
To vertex 50:36 (51,34,50)
To vertex 52:1 (51,52)
To vertex 53:18 (51,34,3,53)
To vertex 54:35 (51,56,9,54)
To vertex 55:45 (51,52,22,5,33,20,55)
To vertex 56:21 (51,56)
To vertex 57:43 (51,52,22,57)
To vertex 58:41 (51,52,24,58)
To vertex 59:46 (51,52,22,5,33,20,55,59)
To vertex 60:38 (51,34,3,63,13,60)
To vertex 61:45 (51,52,22,5,33,20,48,61)
To vertex 62:36 (51,34,3,63,62)
To vertex 63:18 (51,34,3,63)
From vertex 52:
To vertex 0:30 (52,22,5,33,20,48,0)
To vertex 1:61 (52,22,1)
To vertex 2:26 (52,22,5,33,2)
To vertex 3:54 (52,39,3)
To vertex 4:50 (52,22,5,33,20,55,59,4)
To vertex 5:21 (52,22,5)
To vertex 6:25 (52,22,5,6)
To vertex 7:44 (52,22,57,7)
To vertex 8:28 (52,22,5,63,8)
To vertex 9:39 (52,22,5,33,20,48,0,56,9)
To vertex 10:40 (52,22,5,33,20,19,12,27,44,45,10)
To vertex 11:48 (52,39,11)
To vertex 12:29 (52,22,5,33,20,19,12)
To vertex 13:30 (52,22,5,63,13)
To vertex 14:31 (52,22,5,33,20,48,0,14)
To vertex 15:34 (52,22,46,15)
To vertex 16:36 (52,22,16)
To vertex 17:39 (52,32,17)
To vertex 18:58 (52,22,5,33,20,48,0,14,18)
To vertex 19:25 (52,22,5,33,20,19)
To vertex 20:22 (52,22,5,33,20)
To vertex 21:72 (52,22,5,33,20,48,0,26,21)
To vertex 22:19 (52,22)
To vertex 23:58 (52,32,17,23)
To vertex 24:36 (52,24)
To vertex 25:57 (52,22,5,33,20,48,0,26,25)
To vertex 26:30 (52,22,5,33,20,48,0,26)
To vertex 27:23 (52,22,5,33,20,19,12,27)
To vertex 28:42 (52,32,47,28)
To vertex 29:87 (52,39,29)
To vertex 30:46 (52,22,5,6,30)
To vertex 31:54 (52,22,57,31)
To vertex 32:13 (52,32)
To vertex 33:16 (52,22,5,33)
To vertex 34:48 (52,22,46,51,34)
To vertex 35:26 (52,22,5,6,35)
To vertex 36:51 (52,22,36)
To vertex 37:36 (52,32,47,28,37)
To vertex 38:45 (52,22,5,33,20,38)
To vertex 39:33 (52,39)
To vertex 40:58 (52,22,16,40)
To vertex 41:50 (52,22,5,33,20,55,59,41)
To vertex 42:67 (52,22,5,33,20,48,0,14,42)
To vertex 43:52 (52,43)
To vertex 44:31 (52,22,5,33,20,19,12,27,44)
To vertex 45:31 (52,22,5,33,20,19,12,27,44,45)
To vertex 46:21 (52,22,46)
To vertex 47:17 (52,32,47)
To vertex 48:27 (52,22,5,33,20,48)
To vertex 49:32 (52,32,47,49)
To vertex 50:46 (52,22,5,33,20,19,12,27,44,50)
To vertex 51:39 (52,22,46,51)
To vertex 53:35 (52,22,46,15,53)
To vertex 54:39 (52,32,54)
To vertex 55:44 (52,22,5,33,20,55)
To vertex 56:41 (52,22,5,33,20,48,0,56)
To vertex 57:42 (52,22,57)
To vertex 58:40 (52,24,58)
To vertex 59:45 (52,22,5,33,20,55,59)
To vertex 60:46 (52,22,5,33,20,48,0,14,60)
To vertex 61:44 (52,22,5,33,20,48,61)
To vertex 62:45 (52,22,5,63,62)
To vertex 63:27 (52,22,5,63)
From vertex 53:
To vertex 0:61 (53,57,31,59,27,44,45,5,33,20,48,0)
To vertex 1:87 (53,17,23,1)
To vertex 2:57 (53,57,31,59,27,44,45,5,33,2)
To vertex 3:64 (53,57,31,3)
To vertex 4:45 (53,57,31,59,4)
To vertex 5:52 (53,57,31,59,27,44,45,5)
To vertex 6:43 (53,58,62,6)
To vertex 7:28 (53,57,7)
To vertex 8:32 (53,58,8)
To vertex 9:32 (53,57,9)
To vertex 10:56 (53,57,9,10)
To vertex 11:66 (53,57,32,47,11)
To vertex 12:60 (53,57,31,59,27,44,45,5,33,20,19,12)
To vertex 13:47 (53,57,26,13)
To vertex 14:62 (53,57,31,59,27,44,45,5,33,20,48,0,14)
To vertex 15:40 (53,58,8,15)
To vertex 16:61 (53,58,62,16)
To vertex 17:48 (53,17)
To vertex 18:77 (53,57,32,47,18)
To vertex 19:56 (53,57,31,59,27,44,45,5,33,20,19)
To vertex 20:53 (53,57,31,59,27,44,45,5,33,20)
To vertex 21:88 (53,57,26,21)
To vertex 22:54 (53,57,31,59,27,44,22)
To vertex 23:67 (53,17,23)
To vertex 24:75 (53,58,8,15,24)
To vertex 25:73 (53,57,26,25)
To vertex 26:46 (53,57,26)
To vertex 27:44 (53,57,31,59,27)
To vertex 28:54 (53,17,28)
To vertex 29:109 (53,57,26,25,29)
To vertex 30:64 (53,58,62,6,30)
To vertex 31:38 (53,57,31)
To vertex 32:28 (53,57,32)
To vertex 33:47 (53,57,31,59,27,44,45,5,33)
To vertex 34:63 (53,58,41,51,34)
To vertex 35:36 (53,58,35)
To vertex 36:74 (53,57,36)
To vertex 37:46 (53,58,8,37)
To vertex 38:57 (53,58,62,38)
To vertex 39:71 (53,17,63,39)
To vertex 40:34 (53,40)
To vertex 41:39 (53,58,41)
To vertex 42:98 (53,57,31,59,27,44,45,5,33,20,48,0,14,42)
To vertex 43:89 (53,57,36,43)
To vertex 44:52 (53,57,31,59,27,44)
To vertex 45:52 (53,57,31,59,27,44,45)
To vertex 46:42 (53,57,46)
To vertex 47:32 (53,57,32,47)
To vertex 48:58 (53,57,31,59,27,44,45,5,33,20,48)
To vertex 49:47 (53,57,32,47,49)
To vertex 50:41 (53,40,50)
To vertex 51:54 (53,58,41,51)
To vertex 52:55 (53,58,41,51,52)
To vertex 54:48 (53,57,9,54)
To vertex 55:60 (53,57,26,55)
To vertex 56:69 (53,17,28,56)
To vertex 57:26 (53,57)
To vertex 58:28 (53,58)
To vertex 59:40 (53,57,31,59)
To vertex 60:64 (53,57,26,13,60)
To vertex 61:75 (53,57,31,59,27,44,45,5,33,20,48,61)
To vertex 62:42 (53,58,62)
To vertex 63:57 (53,17,63)
From vertex 54:
To vertex 0:19 (54,45,5,33,20,48,0)
To vertex 1:62 (54,22,1)
To vertex 2:15 (54,45,5,33,2)
To vertex 3:50 (54,45,5,33,20,19,12,27,3)
To vertex 4:39 (54,45,5,33,20,55,59,4)
To vertex 5:10 (54,45,5)
To vertex 6:14 (54,45,5,6)
To vertex 7:45 (54,22,57,7)
To vertex 8:17 (54,45,5,63,8)
To vertex 9:28 (54,45,5,33,20,48,0,56,9)
To vertex 10:15 (54,10)
To vertex 11:43 (54,45,5,33,20,48,11)
To vertex 12:18 (54,45,5,33,20,19,12)
To vertex 13:18 (54,10,13)
To vertex 14:20 (54,45,5,33,20,48,0,14)
To vertex 15:25 (54,45,5,63,8,15)
To vertex 16:37 (54,22,16)
To vertex 17:40 (54,22,32,17)
To vertex 18:47 (54,45,5,33,20,48,0,14,18)
To vertex 19:14 (54,45,5,33,20,19)
To vertex 20:11 (54,45,5,33,20)
To vertex 21:61 (54,45,5,33,20,48,0,26,21)
To vertex 22:20 (54,22)
To vertex 23:56 (54,45,5,6,35,23)
To vertex 24:60 (54,45,5,63,8,15,24)
To vertex 25:39 (54,10,25)
To vertex 26:19 (54,45,5,33,20,48,0,26)
To vertex 27:12 (54,45,5,33,20,19,12,27)
To vertex 28:43 (54,22,32,47,28)
To vertex 29:75 (54,10,25,29)
To vertex 30:35 (54,45,5,6,30)
To vertex 31:51 (54,45,5,63,8,15,31)
To vertex 32:14 (54,22,32)
To vertex 33:5 (54,45,5,33)
To vertex 34:48 (54,45,5,33,2,46,51,34)
To vertex 35:15 (54,45,5,6,35)
To vertex 36:52 (54,22,36)
To vertex 37:29 (54,10,37)
To vertex 38:34 (54,45,5,33,20,38)
To vertex 39:30 (54,45,5,63,39)
To vertex 40:57 (54,45,5,33,20,19,40)
To vertex 41:39 (54,45,5,33,20,55,59,41)
To vertex 42:56 (54,45,5,33,20,48,0,14,42)
To vertex 43:67 (54,22,36,43)
To vertex 44:20 (54,45,5,33,20,19,12,27,44)
To vertex 45:10 (54,45)
To vertex 46:21 (54,45,5,33,2,46)
To vertex 47:18 (54,22,32,47)
To vertex 48:16 (54,45,5,33,20,48)
To vertex 49:33 (54,22,32,47,49)
To vertex 50:35 (54,45,5,33,20,19,12,27,44,50)
To vertex 51:39 (54,45,5,33,2,46,51)
To vertex 52:40 (54,45,5,33,2,46,51,52)
To vertex 53:26 (54,45,5,63,8,15,53)
To vertex 55:33 (54,45,5,33,20,55)
To vertex 56:30 (54,45,5,33,20,48,0,56)
To vertex 57:43 (54,22,57)
To vertex 58:43 (54,45,5,63,39,58)
To vertex 59:34 (54,45,5,33,20,55,59)
To vertex 60:35 (54,10,13,60)
To vertex 61:33 (54,45,5,33,20,48,61)
To vertex 62:34 (54,45,5,63,62)
To vertex 63:16 (54,45,5,63)
From vertex 55:
To vertex 0:22 (55,59,27,44,45,5,33,20,48,0)
To vertex 1:57 (55,59,27,44,22,1)
To vertex 2:18 (55,59,27,44,45,5,33,2)
To vertex 3:36 (55,59,41,51,34,3)
To vertex 4:6 (55,59,4)
To vertex 5:13 (55,59,27,44,45,5)
To vertex 6:17 (55,59,27,44,45,5,6)
To vertex 7:40 (55,59,27,44,22,57,7)
To vertex 8:20 (55,59,27,44,45,5,63,8)
To vertex 9:31 (55,59,27,44,45,5,33,20,48,0,56,9)
To vertex 10:22 (55,59,27,44,45,10)
To vertex 11:46 (55,59,27,44,45,5,33,20,48,11)
To vertex 12:21 (55,59,27,44,45,5,33,20,19,12)
To vertex 13:22 (55,59,27,44,45,5,63,13)
To vertex 14:23 (55,59,27,44,45,5,33,20,48,0,14)
To vertex 15:28 (55,59,27,44,45,5,63,8,15)
To vertex 16:32 (55,59,27,44,22,16)
To vertex 17:35 (55,59,27,44,22,32,17)
To vertex 18:50 (55,59,27,44,45,5,33,20,48,0,14,18)
To vertex 19:17 (55,59,27,44,45,5,33,20,19)
To vertex 20:14 (55,59,27,44,45,5,33,20)
To vertex 21:64 (55,59,27,44,45,5,33,20,48,0,26,21)
To vertex 22:15 (55,59,27,44,22)
To vertex 23:54 (55,59,27,44,22,32,17,23)
To vertex 24:58 (55,59,41,51,52,24)
To vertex 25:46 (55,59,27,44,45,10,25)
To vertex 26:22 (55,59,27,44,45,5,33,20,48,0,26)
To vertex 27:5 (55,59,27)
To vertex 28:38 (55,59,27,44,22,32,47,28)
To vertex 29:82 (55,59,27,44,45,10,25,29)
To vertex 30:38 (55,59,27,44,45,5,6,30)
To vertex 31:50 (55,59,27,44,22,57,31)
To vertex 32:9 (55,59,27,44,22,32)
To vertex 33:8 (55,59,27,44,45,5,33)
To vertex 34:30 (55,59,41,51,34)
To vertex 35:18 (55,59,27,44,45,5,6,35)
To vertex 36:47 (55,59,27,44,22,36)
To vertex 37:32 (55,59,4,37)
To vertex 38:37 (55,59,27,44,45,5,33,20,38)
To vertex 39:33 (55,59,27,44,45,5,63,39)
To vertex 40:54 (55,59,27,44,22,16,40)
To vertex 41:6 (55,59,41)
To vertex 42:59 (55,59,27,44,45,5,33,20,48,0,14,42)
To vertex 43:61 (55,59,41,43)
To vertex 44:13 (55,59,27,44)
To vertex 45:13 (55,59,27,44,45)
To vertex 46:17 (55,59,27,44,22,46)
To vertex 47:13 (55,59,27,44,22,32,47)
To vertex 48:19 (55,59,27,44,45,5,33,20,48)
To vertex 49:22 (55,59,49)
To vertex 50:28 (55,59,27,44,50)
To vertex 51:21 (55,59,41,51)
To vertex 52:22 (55,59,41,51,52)
To vertex 53:29 (55,59,27,44,45,5,63,8,15,53)
To vertex 54:35 (55,59,27,44,22,32,54)
To vertex 56:33 (55,59,27,44,45,5,33,20,48,0,56)
To vertex 57:38 (55,59,27,44,22,57)
To vertex 58:46 (55,59,27,44,45,5,63,39,58)
To vertex 59:1 (55,59)
To vertex 60:38 (55,59,27,44,45,5,33,20,48,0,14,60)
To vertex 61:36 (55,59,27,44,45,5,33,20,48,61)
To vertex 62:37 (55,59,27,44,45,5,63,62)
To vertex 63:19 (55,59,27,44,45,5,63)
From vertex 56:
To vertex 0:33 (56,9,54,45,5,33,20,48,0)
To vertex 1:64 (56,9,32,17,23,1)
To vertex 2:29 (56,9,54,45,5,33,2)
To vertex 3:56 (56,62,34,3)
To vertex 4:52 (56,7,31,59,4)
To vertex 5:24 (56,9,54,45,5)
To vertex 6:22 (56,62,6)
To vertex 7:18 (56,7)
To vertex 8:31 (56,9,54,45,5,63,8)
To vertex 9:-2 (56,9)
To vertex 10:22 (56,9,10)
To vertex 11:35 (56,47,11)
To vertex 12:31 (56,47,19,12)
To vertex 13:25 (56,9,10,13)
To vertex 14:34 (56,9,14)
To vertex 15:30 (56,36,15)
To vertex 16:40 (56,62,16)
To vertex 17:25 (56,9,32,17)
To vertex 18:46 (56,47,18)
To vertex 19:27 (56,47,19)
To vertex 20:25 (56,9,54,45,5,33,20)
To vertex 21:58 (56,9,21)
To vertex 22:30 (56,47,28,44,22)
To vertex 23:44 (56,9,32,17,23)
To vertex 24:65 (56,36,15,24)
To vertex 25:46 (56,9,10,25)
To vertex 26:33 (56,9,54,45,5,33,20,48,0,26)
To vertex 27:25 (56,47,19,12,27)
To vertex 28:26 (56,47,28)
To vertex 29:82 (56,9,10,25,29)
To vertex 30:43 (56,62,6,30)
To vertex 31:45 (56,7,31)
To vertex 32:-1 (56,9,32)
To vertex 33:19 (56,9,54,45,5,33)
To vertex 34:50 (56,62,34)
To vertex 35:23 (56,62,6,35)
To vertex 36:23 (56,36)
To vertex 37:20 (56,47,28,37)
To vertex 38:36 (56,62,38)
To vertex 39:44 (56,9,54,45,5,63,39)
To vertex 40:55 (56,7,31,40)
To vertex 41:52 (56,7,31,59,41)
To vertex 42:70 (56,9,14,42)
To vertex 43:38 (56,36,43)
To vertex 44:28 (56,47,28,44)
To vertex 45:24 (56,9,54,45)
To vertex 46:28 (56,47,46)
To vertex 47:1 (56,47)
To vertex 48:30 (56,9,54,45,5,33,20,48)
To vertex 49:16 (56,47,49)
To vertex 50:43 (56,47,28,44,50)
To vertex 51:46 (56,47,46,51)
To vertex 52:47 (56,47,46,51,52)
To vertex 53:31 (56,36,15,53)
To vertex 54:14 (56,9,54)
To vertex 55:46 (56,47,19,12,55)
To vertex 57:49 (56,36,43,57)
To vertex 58:57 (56,9,54,45,5,63,39,58)
To vertex 59:47 (56,7,31,59)
To vertex 60:42 (56,9,10,13,60)
To vertex 61:47 (56,9,54,45,5,33,20,48,61)
To vertex 62:21 (56,62)
To vertex 63:30 (56,9,54,45,5,63)
From vertex 57:
To vertex 0:35 (57,31,59,27,44,45,5,33,20,48,0)
To vertex 1:67 (57,32,17,23,1)
To vertex 2:31 (57,31,59,27,44,45,5,33,2)
To vertex 3:38 (57,31,3)
To vertex 4:19 (57,31,59,4)
To vertex 5:26 (57,31,59,27,44,45,5)
To vertex 6:30 (57,31,59,27,44,45,5,6)
To vertex 7:2 (57,7)
To vertex 8:33 (57,31,59,27,44,45,5,63,8)
To vertex 9:6 (57,9)
To vertex 10:30 (57,9,10)
To vertex 11:40 (57,32,47,11)
To vertex 12:34 (57,31,59,27,44,45,5,33,20,19,12)
To vertex 13:21 (57,26,13)
To vertex 14:36 (57,31,59,27,44,45,5,33,20,48,0,14)
To vertex 15:29 (57,46,15)
To vertex 16:45 (57,31,59,27,44,22,16)
To vertex 17:28 (57,32,17)
To vertex 18:51 (57,32,47,18)
To vertex 19:30 (57,31,59,27,44,45,5,33,20,19)
To vertex 20:27 (57,31,59,27,44,45,5,33,20)
To vertex 21:62 (57,26,21)
To vertex 22:28 (57,31,59,27,44,22)
To vertex 23:47 (57,32,17,23)
To vertex 24:64 (57,46,15,24)
To vertex 25:47 (57,26,25)
To vertex 26:20 (57,26)
To vertex 27:18 (57,31,59,27)
To vertex 28:31 (57,32,47,28)
To vertex 29:83 (57,26,25,29)
To vertex 30:51 (57,31,59,27,44,45,5,6,30)
To vertex 31:12 (57,31)
To vertex 32:2 (57,32)
To vertex 33:21 (57,31,59,27,44,45,5,33)
To vertex 34:43 (57,46,51,34)
To vertex 35:28 (57,32,35)
To vertex 36:48 (57,36)
To vertex 37:25 (57,32,47,28,37)
To vertex 38:37 (57,26,38)
To vertex 39:46 (57,31,59,27,44,45,5,63,39)
To vertex 40:22 (57,31,40)
To vertex 41:19 (57,31,59,41)
To vertex 42:72 (57,31,59,27,44,45,5,33,20,48,0,14,42)
To vertex 43:63 (57,36,43)
To vertex 44:26 (57,31,59,27,44)
To vertex 45:26 (57,31,59,27,44,45)
To vertex 46:16 (57,46)
To vertex 47:6 (57,32,47)
To vertex 48:32 (57,31,59,27,44,45,5,33,20,48)
To vertex 49:21 (57,32,47,49)
To vertex 50:29 (57,31,40,50)
To vertex 51:34 (57,46,51)
To vertex 52:35 (57,46,51,52)
To vertex 53:30 (57,46,15,53)
To vertex 54:22 (57,9,54)
To vertex 55:34 (57,26,55)
To vertex 56:46 (57,32,47,28,56)
To vertex 58:58 (57,46,15,53,58)
To vertex 59:14 (57,31,59)
To vertex 60:38 (57,26,13,60)
To vertex 61:49 (57,31,59,27,44,45,5,33,20,48,61)
To vertex 62:40 (57,31,40,50,62)
To vertex 63:32 (57,31,59,27,44,45,5,63)
From vertex 58:
To vertex 0:41 (58,44,45,5,33,20,48,0)
To vertex 1:69 (58,35,23,1)
To vertex 2:37 (58,44,45,5,33,2)
To vertex 3:41 (58,41,51,34,3)
