From vertex 0:
To vertex 81:111 (34,4,50,49,43,19,122,7,44,81)
To vertex 82:158 (34,4,50,9,26,123,48,100,82)
To vertex 83:58 (34,4,50,104,86,83)
To vertex 84:97 (34,4,50,49,43,19,14,115,71,96,95,84)
To vertex 85:94 (34,4,50,104,86,59,55,33,85)
To vertex 86:42 (34,4,50,104,86)
To vertex 87:70 (34,4,50,9,26,123,87)
To vertex 88:113 (34,4,50,88)
To vertex 89:121 (34,90,116,89)
To vertex 90:26 (34,90)
To vertex 91:104 (34,4,50,9,26,123,48,91)
To vertex 92:58 (34,4,50,9,26,123,92)
To vertex 93:97 (34,4,50,9,26,123,87,62,93)
To vertex 94:92 (34,4,50,9,125,94)
To vertex 95:96 (34,4,50,49,43,19,14,115,71,96,95)
To vertex 96:75 (34,4,50,49,43,19,14,115,71,96)
To vertex 97:78 (34,4,56,57,97)
To vertex 98:111 (34,4,56,38,126,124,98)
To vertex 99:101 (34,4,50,49,43,19,122,7,44,99)
To vertex 100:74 (34,4,50,9,26,123,48,100)
To vertex 101:109 (34,4,50,9,26,123,48,91,101)
To vertex 102:87 (34,4,50,102)
To vertex 103:256 (34,4,50,68,13,103)
To vertex 104:35 (34,4,50,104)
To vertex 105:106 (34,4,56,38,126,22,106,105)
To vertex 106:91 (34,4,56,38,126,22,106)
To vertex 107:58 (34,4,50,49,43,19,122,28,107)
To vertex 108:113 (34,4,50,9,26,123,92,108)
To vertex 109:70 (34,4,56,57,109)
To vertex 110:114 (34,4,50,104,86,113,110)
To vertex 111:125 (34,25,72,111)
To vertex 112:73 (34,90,112)
To vertex 113:85 (34,4,50,104,86,113)
To vertex 114:117 (34,4,50,49,114)
To vertex 115:58 (34,4,50,49,43,19,14,115)
To vertex 116:80 (34,90,116)
To vertex 117:80 (34,4,50,104,86,117)
To vertex 118:100 (34,4,50,49,43,12,67,118)
To vertex 119:107 (34,4,56,38,126,119)
To vertex 120:84 (34,4,50,49,120)
To vertex 121:79 (34,121)
To vertex 122:54 (34,4,50,49,43,19,122)
To vertex 123:56 (34,4,50,9,26,123)
To vertex 124:68 (34,4,56,38,126,124)
To vertex 125:74 (34,4,50,9,125)
To vertex 126:59 (34,4,56,38,126)
To vertex 127:110 (34,4,78,127)
From vertex 35:
To vertex 0:84 (35,27,14,49,43,19,122,0)
To vertex 1:98 (35,98,106,105,97,1)
To vertex 2:94 (35,27,14,115,71,96,74,2)
To vertex 3:65 (35,27,14,115,61,45,3)
To vertex 4:57 (35,98,106,105,97,4)
To vertex 5:62 (35,27,14,49,43,19,122,28,5)
To vertex 6:73 (35,27,14,115,94,6)
To vertex 7:55 (35,27,14,49,43,19,122,7)
To vertex 8:45 (35,44,99,8)
To vertex 9:48 (35,98,9)
To vertex 10:86 (35,27,14,49,43,19,122,28,5,10)
To vertex 11:59 (35,27,14,49,43,19,122,7,11)
To vertex 12:25 (35,27,14,49,43,12)
To vertex 13:109 (35,27,14,115,71,96,74,13)
To vertex 14:11 (35,27,14)
To vertex 15:90 (35,44,81,33,85,15)
To vertex 16:104 (35,27,14,77,62,16)
To vertex 17:69 (35,27,88,17)
To vertex 18:67 (35,27,14,18)
To vertex 19:25 (35,27,14,49,43,19)
To vertex 20:61 (35,98,106,105,97,20)
To vertex 21:42 (35,27,14,21)
To vertex 22:90 (35,27,14,49,43,19,122,7,11,38,126,22)
To vertex 23:45 (35,27,14,49,23)
To vertex 24:82 (35,27,14,49,43,12,67,118,24)
To vertex 25:33 (35,27,14,25)
To vertex 26:30 (35,27,14,26)
To vertex 27:5 (35,27)
To vertex 28:38 (35,27,14,49,43,19,122,28)
To vertex 29:46 (35,98,29)
To vertex 30:66 (35,27,14,115,71,96,51,39,66,30)
To vertex 31:88 (35,27,14,49,43,19,122,31)
To vertex 32:89 (35,98,9,32)
To vertex 33:55 (35,44,81,33)
To vertex 34:140 (35,27,14,49,43,19,122,28,5,34)
To vertex 36:79 (35,27,14,49,43,19,122,36)
To vertex 37:56 (35,98,106,37)
To vertex 38:59 (35,27,14,49,43,19,122,7,11,38)
To vertex 39:46 (35,27,14,115,71,96,51,39)
To vertex 40:133 (35,27,14,115,71,96,51,39,66,40)
To vertex 41:135 (35,27,14,115,71,96,95,84,57,41)
To vertex 42:58 (35,44,99,42)
To vertex 43:7 (35,27,14,49,43)
To vertex 44:20 (35,44)
To vertex 45:47 (35,27,14,115,61,45)
To vertex 46:45 (35,27,14,49,23,46)
To vertex 47:81 (35,98,116,47)
To vertex 48:44 (35,27,14,26,123,48)
To vertex 49:12 (35,27,14,49)
To vertex 50:63 (35,98,106,105,97,4,50)
To vertex 51:43 (35,27,14,115,71,96,51)
To vertex 52:105 (35,44,81,33,60,52)
To vertex 53:87 (35,44,81,91,101,53)
To vertex 54:68 (35,27,14,49,43,19,122,7,11,38,54)
To vertex 55:64 (35,27,55)
To vertex 56:65 (35,44,81,33,85,56)
To vertex 57:71 (35,27,14,115,71,96,95,84,57)
To vertex 58:116 (35,27,14,49,43,19,122,7,58)
To vertex 59:67 (35,27,14,115,61,45,59)
To vertex 60:68 (35,44,81,33,60)
To vertex 61:31 (35,27,14,115,61)
To vertex 62:46 (35,27,14,77,62)
To vertex 63:51 (35,27,14,49,43,19,73,63)
To vertex 64:53 (35,27,14,26,123,48,100,64)
To vertex 65:85 (35,98,106,105,65)
To vertex 66:60 (35,27,14,115,71,96,51,39,66)
To vertex 67:68 (35,27,14,49,43,12,67)
To vertex 68:103 (35,98,106,105,97,4,50,68)
To vertex 69:91 (35,27,14,49,23,113,69)
To vertex 70:85 (35,27,88,70)
To vertex 71:18 (35,27,14,115,71)
To vertex 72:45 (35,27,14,25,72)
To vertex 73:42 (35,27,14,49,43,19,73)
To vertex 74:54 (35,27,14,115,71,96,74)
To vertex 75:83 (35,27,14,26,123,75)
To vertex 76:109 (35,27,14,49,43,76)
To vertex 77:23 (35,27,14,77)
To vertex 78:81 (35,27,14,115,61,45,121,78)
To vertex 79:57 (35,98,106,105,102,79)
To vertex 80:63 (35,27,14,77,62,93,80)
To vertex 81:52 (35,44,81)
To vertex 82:137 (35,27,14,26,123,48,100,82)
To vertex 83:56 (35,27,14,49,23,83)
To vertex 84:50 (35,27,14,115,71,96,95,84)
To vertex 85:50 (35,44,81,33,85)
To vertex 86:89 (35,98,106,105,97,4,50,104,86)
To vertex 87:49 (35,27,14,26,123,87)
To vertex 88:51 (35,27,88)
To vertex 89:107 (35,98,116,89)
To vertex 90:77 (35,27,14,77,62,93,90)
To vertex 91:81 (35,44,81,91)
To vertex 92:37 (35,27,14,26,123,92)
To vertex 93:59 (35,27,14,77,62,93)
To vertex 94:74 (35,27,14,115,94)
To vertex 95:49 (35,27,14,115,71,96,95)
To vertex 96:28 (35,27,14,115,71,96)
To vertex 97:49 (35,98,106,105,97)
To vertex 98:23 (35,98)
To vertex 99:42 (35,44,99)
To vertex 100:53 (35,27,14,26,123,48,100)
To vertex 101:86 (35,44,81,91,101)
To vertex 102:56 (35,98,106,105,102)
To vertex 103:232 (35,27,14,115,71,96,74,13,103)
To vertex 104:82 (35,98,106,105,97,4,50,104)
To vertex 105:38 (35,98,106,105)
To vertex 106:23 (35,98,106)
To vertex 107:40 (35,27,14,49,43,19,122,28,107)
To vertex 108:92 (35,27,14,26,123,92,108)
To vertex 109:41 (35,27,14,115,61,109)
To vertex 110:72 (35,44,81,110)
To vertex 111:102 (35,27,14,25,72,111)
To vertex 112:71 (35,98,106,105,112)
To vertex 113:81 (35,27,14,49,23,113)
To vertex 114:99 (35,27,14,49,114)
To vertex 115:11 (35,27,14,115)
To vertex 116:66 (35,98,116)
To vertex 117:88 (35,27,14,77,62,127,117)
To vertex 118:82 (35,27,14,49,43,12,67,118)
To vertex 119:102 (35,27,14,18,119)
To vertex 120:66 (35,27,14,49,120)
To vertex 121:60 (35,27,14,115,61,45,121)
To vertex 122:36 (35,27,14,49,43,19,122)
To vertex 123:35 (35,27,14,26,123)
To vertex 124:72 (35,27,14,49,43,19,122,7,11,38,126,124)
To vertex 125:69 (35,98,9,125)
To vertex 126:63 (35,27,14,49,43,19,122,7,11,38,126)
To vertex 127:81 (35,27,14,77,62,127)
From vertex 36:
To vertex 0:101 (36,57,97,20,0)
To vertex 1:87 (36,57,97,1)
To vertex 2:154 (36,57,4,50,9,26,123,92,2)
To vertex 3:108 (36,57,44,45,3)
To vertex 4:42 (36,57,4)
To vertex 5:112 (36,57,4,50,49,43,19,122,28,5)
To vertex 6:85 (36,57,97,6)
To vertex 7:105 (36,57,4,50,49,43,19,122,7)
To vertex 8:66 (36,57,44,99,8)
To vertex 9:85 (36,57,4,50,9)
To vertex 10:136 (36,57,4,50,49,43,19,122,28,5,10)
To vertex 11:109 (36,57,4,50,49,43,19,122,7,11)
To vertex 12:75 (36,57,4,50,49,43,12)
To vertex 13:153 (36,57,44,81,33,60,52,13)
To vertex 14:90 (36,57,4,50,49,43,19,14)
To vertex 15:111 (36,57,44,81,33,85,15)
To vertex 16:150 (36,57,44,81,33,121,16)
To vertex 17:107 (36,57,46,17)
To vertex 18:146 (36,57,4,50,49,43,19,14,18)
To vertex 19:75 (36,57,4,50,49,43,19)
To vertex 20:50 (36,57,97,20)
To vertex 21:120 (36,57,4,50,49,43,19,122,7,21)
To vertex 22:118 (36,57,4,56,38,126,22)
To vertex 23:95 (36,57,4,50,49,23)
To vertex 24:107 (36,57,44,81,33,85,15,118,24)
To vertex 25:112 (36,57,4,50,49,43,19,14,25)
To vertex 26:83 (36,57,4,50,9,26)
To vertex 27:117 (36,57,35,27)
To vertex 28:88 (36,57,4,50,49,43,19,122,28)
To vertex 29:101 (36,57,46,29)
To vertex 30:110 (36,57,4,50,104,86,59,30)
To vertex 31:138 (36,57,4,50,49,43,19,122,31)
To vertex 32:101 (36,57,4,50,32)
To vertex 33:76 (36,57,44,81,33)
To vertex 34:61 (36,34)
To vertex 35:112 (36,57,35)
To vertex 37:97 (36,57,4,37)
To vertex 38:87 (36,57,4,56,38)
To vertex 39:99 (36,57,4,50,49,43,19,51,39)
To vertex 40:165 (36,57,4,50,104,86,59,40)
To vertex 41:82 (36,57,41)
To vertex 42:79 (36,57,44,99,42)
To vertex 43:57 (36,57,4,50,49,43)
To vertex 44:41 (36,57,44)
To vertex 45:90 (36,57,44,45)
To vertex 46:80 (36,57,46)
To vertex 47:156 (36,34,90,116,47)
To vertex 48:92 (36,57,44,48)
To vertex 49:62 (36,57,4,50,49)
To vertex 50:48 (36,57,4,50)
To vertex 51:96 (36,57,4,50,49,43,19,51)
To vertex 52:126 (36,57,44,81,33,60,52)
To vertex 53:106 (36,57,97,91,101,53)
To vertex 54:96 (36,57,4,56,38,54)
To vertex 55:115 (36,57,4,50,104,86,59,55)
To vertex 56:69 (36,57,4,56)
To vertex 57:18 (36,57)
To vertex 58:166 (36,57,4,50,49,43,19,122,7,58)
To vertex 59:98 (36,57,4,50,104,86,59)
To vertex 60:89 (36,57,44,81,33,60)
To vertex 61:94 (36,57,44,99,115,61)
To vertex 62:116 (36,57,4,50,9,26,123,87,62)
To vertex 63:89 (36,57,41,73,63)
To vertex 64:99 (36,57,46,64)
To vertex 65:164 (36,57,44,81,98,106,105,65)
To vertex 66:113 (36,57,4,50,49,43,19,51,39,66)
To vertex 67:118 (36,57,4,50,49,43,12,67)
To vertex 68:88 (36,57,4,50,68)
To vertex 69:127 (36,57,4,50,104,86,113,69)
To vertex 70:127 (36,57,97,20,70)
To vertex 71:81 (36,57,44,99,115,71)
To vertex 72:123 (36,57,44,45,3,72)
To vertex 73:80 (36,57,41,73)
To vertex 74:117 (36,57,44,99,115,71,96,74)
To vertex 75:114 (36,57,4,56,75)
To vertex 76:159 (36,57,4,50,49,43,76)
To vertex 77:102 (36,57,4,50,49,43,19,14,77)
To vertex 78:116 (36,57,44,81,33,121,78)
To vertex 79:92 (36,57,109,102,79)
To vertex 80:117 (36,57,44,45,3,80)
To vertex 81:73 (36,57,44,81)
To vertex 82:185 (36,57,44,48,100,82)
To vertex 83:90 (36,57,4,50,104,86,83)
To vertex 84:113 (36,57,44,99,115,71,96,95,84)
To vertex 85:71 (36,57,44,81,33,85)
To vertex 86:74 (36,57,4,50,104,86)
To vertex 87:102 (36,57,4,50,9,26,123,87)
To vertex 88:145 (36,57,4,50,88)
To vertex 89:154 (36,57,44,81,33,60,89)
To vertex 90:87 (36,34,90)
To vertex 91:100 (36,57,97,91)
To vertex 92:90 (36,57,4,50,9,26,123,92)
To vertex 93:129 (36,57,4,50,9,26,123,87,62,93)
To vertex 94:114 (36,57,44,81,94)
To vertex 95:112 (36,57,44,99,115,71,96,95)
To vertex 96:91 (36,57,44,99,115,71,96)
To vertex 97:38 (36,57,97)
To vertex 98:102 (36,57,44,81,98)
To vertex 99:63 (36,57,44,99)
To vertex 100:101 (36,57,44,48,100)
To vertex 101:105 (36,57,97,91,101)
To vertex 102:91 (36,57,109,102)
To vertex 103:276 (36,57,44,81,33,60,52,13,103)
To vertex 104:67 (36,57,4,50,104)
To vertex 105:117 (36,57,44,81,98,106,105)
To vertex 106:102 (36,57,44,81,98,106)
To vertex 107:90 (36,57,4,50,49,43,19,122,28,107)
To vertex 108:145 (36,57,4,50,9,26,123,92,108)
To vertex 109:30 (36,57,109)
To vertex 110:93 (36,57,44,81,110)
To vertex 111:180 (36,57,44,45,3,72,111)
To vertex 112:134 (36,34,90,112)
To vertex 113:117 (36,57,4,50,104,86,113)
To vertex 114:149 (36,57,4,50,49,114)
To vertex 115:74 (36,57,44,99,115)
To vertex 116:141 (36,34,90,116)
To vertex 117:112 (36,57,4,50,104,86,117)
To vertex 118:107 (36,57,44,81,33,85,15,118)
To vertex 119:139 (36,57,4,56,38,126,119)
To vertex 120:116 (36,57,4,50,49,120)
To vertex 121:95 (36,57,44,81,33,121)
To vertex 122:86 (36,57,4,50,49,43,19,122)
To vertex 123:88 (36,57,4,50,9,26,123)
To vertex 124:100 (36,57,4,56,38,126,124)
To vertex 125:106 (36,57,4,50,9,125)
To vertex 126:91 (36,57,4,56,38,126)
To vertex 127:130 (36,57,44,81,33,121,78,127)
From vertex 37:
To vertex 0:112 (37,60,122,0)
To vertex 1:79 (37,60,1)
To vertex 2:106 (37,115,71,96,74,2)
To vertex 3:77 (37,115,61,45,3)
To vertex 4:70 (37,115,61,97,4)
To vertex 5:81 (37,115,61,45,5)
To vertex 6:85 (37,115,94,6)
To vertex 7:83 (37,60,122,7)
To vertex 8:102 (37,60,35,44,99,8)
To vertex 9:105 (37,60,35,98,9)
To vertex 10:105 (37,115,61,45,5,10)
To vertex 11:87 (37,60,122,7,11)
To vertex 12:82 (37,60,35,27,14,49,43,12)
To vertex 13:98 (37,60,52,13)
To vertex 14:68 (37,60,35,27,14)
To vertex 15:115 (37,115,61,15)
To vertex 16:127 (37,115,61,45,121,16)
To vertex 17:126 (37,60,35,27,88,17)
To vertex 18:124 (37,60,35,27,14,18)
To vertex 19:82 (37,60,35,27,14,49,43,19)
To vertex 20:74 (37,115,61,97,20)
To vertex 21:98 (37,60,122,7,21)
To vertex 22:118 (37,60,122,7,11,38,126,22)
To vertex 23:102 (37,60,35,27,14,49,23)
To vertex 24:111 (37,115,61,15,118,24)
To vertex 25:90 (37,60,35,27,14,25)
To vertex 26:86 (37,115,61,45,3,80,26)
To vertex 27:62 (37,60,35,27)
To vertex 28:66 (37,60,122,28)
To vertex 29:58 (37,115,61,29)
To vertex 30:78 (37,115,71,96,51,39,66,30)
To vertex 31:116 (37,60,122,31)
To vertex 32:116 (37,60,52,13,32)
To vertex 33:94 (37,115,71,96,74,55,33)
To vertex 34:159 (37,115,61,45,5,34)
To vertex 35:57 (37,60,35)
To vertex 36:107 (37,60,122,36)
To vertex 38:87 (37,60,122,7,11,38)
To vertex 39:58 (37,115,71,96,51,39)
To vertex 40:145 (37,115,71,96,51,39,66,40)
To vertex 41:147 (37,115,71,96,95,84,57,41)
To vertex 42:115 (37,60,35,44,99,42)
To vertex 43:64 (37,60,35,27,14,49,43)
To vertex 44:77 (37,60,35,44)
To vertex 45:59 (37,115,61,45)
To vertex 46:102 (37,60,35,27,14,49,23,46)
To vertex 47:138 (37,60,35,98,116,47)
To vertex 48:100 (37,115,61,45,3,80,26,123,48)
To vertex 49:69 (37,60,35,27,14,49)
To vertex 50:76 (37,115,61,97,4,50)
To vertex 51:55 (37,115,71,96,51)
To vertex 52:71 (37,60,52)
To vertex 53:124 (37,60,52,13,53)
To vertex 54:96 (37,60,122,7,11,38,54)
To vertex 55:78 (37,115,71,96,74,55)
To vertex 56:94 (37,115,71,96,51,56)
To vertex 57:83 (37,115,71,96,95,84,57)
To vertex 58:144 (37,60,122,7,58)
To vertex 59:79 (37,115,61,45,59)
To vertex 60:34 (37,60)
To vertex 61:43 (37,115,61)
To vertex 62:93 (37,115,61,45,3,62)
To vertex 63:81 (37,115,61,63)
To vertex 64:81 (37,115,71,96,74,55,100,64)
To vertex 65:142 (37,60,35,98,106,105,65)
To vertex 66:72 (37,115,71,96,51,39,66)
To vertex 67:125 (37,60,35,27,14,49,43,12,67)
To vertex 68:116 (37,115,61,97,4,50,68)
To vertex 69:132 (37,60,52,104,86,113,69)
To vertex 70:142 (37,60,35,27,88,70)
To vertex 71:30 (37,115,71)
To vertex 72:92 (37,115,61,45,3,72)
To vertex 73:99 (37,60,35,27,14,49,43,19,73)
To vertex 74:66 (37,115,71,96,74)
To vertex 75:117 (37,115,61,45,121,78,75)
To vertex 76:149 (37,115,71,96,51,39,76)
To vertex 77:80 (37,60,35,27,14,77)
To vertex 78:93 (37,115,61,45,121,78)
To vertex 79:114 (37,60,35,98,106,105,102,79)
To vertex 80:86 (37,115,61,45,3,80)
To vertex 81:109 (37,60,35,44,81)
To vertex 82:165 (37,115,71,96,74,55,100,82)
To vertex 83:95 (37,60,52,104,86,83)
To vertex 84:62 (37,115,71,96,95,84)
To vertex 85:89 (37,115,71,96,74,55,33,85)
To vertex 86:79 (37,60,52,104,86)
To vertex 87:105 (37,115,61,45,3,80,26,123,87)
To vertex 88:108 (37,60,35,27,88)
To vertex 89:99 (37,60,89)
To vertex 90:118 (37,115,71,96,74,93,90)
To vertex 91:124 (37,115,61,97,91)
To vertex 92:93 (37,115,61,45,3,80,26,123,92)
To vertex 93:100 (37,115,71,96,74,93)
To vertex 94:86 (37,115,94)
To vertex 95:61 (37,115,71,96,95)
To vertex 96:40 (37,115,71,96)
To vertex 97:62 (37,115,61,97)
To vertex 98:80 (37,60,35,98)
To vertex 99:99 (37,60,35,44,99)
To vertex 100:81 (37,115,71,96,74,55,100)
To vertex 101:129 (37,115,61,97,91,101)
To vertex 102:113 (37,60,35,98,106,105,102)
To vertex 103:221 (37,60,52,13,103)
To vertex 104:72 (37,60,52,104)
To vertex 105:95 (37,60,35,98,106,105)
To vertex 106:80 (37,60,35,98,106)
To vertex 107:68 (37,60,122,28,107)
To vertex 108:148 (37,115,61,45,3,80,26,123,92,108)
To vertex 109:53 (37,115,61,109)
To vertex 110:129 (37,60,35,44,81,110)
To vertex 111:149 (37,115,61,45,3,72,111)
To vertex 112:128 (37,60,35,98,106,105,112)
To vertex 113:122 (37,60,52,104,86,113)
To vertex 114:115 (37,115,71,96,114)
To vertex 115:23 (37,115)
To vertex 116:123 (37,60,35,98,116)
To vertex 117:114 (37,115,61,45,121,78,127,117)
To vertex 118:111 (37,115,61,15,118)
To vertex 119:139 (37,60,122,7,11,38,126,119)
To vertex 120:120 (37,115,71,96,74,120)
To vertex 121:72 (37,115,61,45,121)
To vertex 122:64 (37,60,122)
To vertex 123:91 (37,115,61,45,3,80,26,123)
To vertex 124:100 (37,60,122,7,11,38,126,124)
To vertex 125:119 (37,60,52,104,86,83,125)
To vertex 126:91 (37,60,122,7,11,38,126)
To vertex 127:107 (37,115,61,45,121,78,127)
From vertex 38:
To vertex 0:93 (38,54,20,0)
To vertex 1:44 (38,126,124,1)
To vertex 2:89 (38,126,124,123,92,2)
To vertex 3:87 (38,49,43,12,67,3)
To vertex 4:47 (38,97,4)
To vertex 5:65 (38,83,125,28,5)
To vertex 6:57 (38,83,125,94,6)
To vertex 7:74 (38,49,43,19,122,7)
To vertex 8:94 (38,83,87,73,63,99,8)
To vertex 9:73 (38,126,22,50,9)
To vertex 10:61 (38,10)
To vertex 11:78 (38,49,43,19,122,7,11)
To vertex 12:44 (38,49,43,12)
To vertex 13:123 (38,54,60,52,13)
To vertex 14:51 (38,126,22,106,14)
To vertex 15:95 (38,83,87,73,15)
To vertex 16:109 (38,83,87,62,16)
To vertex 17:91 (38,49,23,46,17)
To vertex 18:107 (38,126,22,106,14,18)
To vertex 19:44 (38,49,43,19)
To vertex 20:42 (38,54,20)
To vertex 21:62 (38,126,22,106,105,21)
To vertex 22:31 (38,126,22)
To vertex 23:64 (38,49,23)
To vertex 24:91 (38,83,87,73,15,118,24)
To vertex 25:59 (38,83,125,25)
To vertex 26:68 (38,83,87,62,93,80,26)
To vertex 27:74 (38,83,125,28,27)
To vertex 28:41 (38,83,125,28)
To vertex 29:79 (38,126,124,98,29)
To vertex 30:88 (38,49,43,19,51,39,66,30)
To vertex 31:100 (38,126,124,123,48,100,64,31)
To vertex 32:89 (38,126,22,50,32)
To vertex 33:106 (38,126,124,56,57,44,81,33)
To vertex 34:115 (38,36,34)
To vertex 35:82 (38,54,60,35)
To vertex 36:54 (38,36)
To vertex 37:67 (38,126,124,1,37)
To vertex 39:68 (38,49,43,19,51,39)
To vertex 40:153 (38,126,22,50,104,86,59,40)
To vertex 41:112 (38,126,124,56,57,41)
To vertex 42:95 (38,126,42)
To vertex 43:26 (38,49,43)
To vertex 44:71 (38,126,124,56,57,44)
To vertex 45:72 (38,49,23,45)
To vertex 46:64 (38,49,23,46)
To vertex 47:82 (38,47)
To vertex 48:32 (38,126,124,123,48)
To vertex 49:31 (38,49)
To vertex 50:36 (38,126,22,50)
To vertex 51:65 (38,49,43,19,51)
To vertex 52:96 (38,54,60,52)
To vertex 53:77 (38,126,124,123,48,91,101,53)
To vertex 54:9 (38,54)
To vertex 55:102 (38,126,124,123,48,100,64,31,55)
To vertex 56:27 (38,126,124,56)
To vertex 57:48 (38,126,124,56,57)
To vertex 58:129 (38,126,124,123,48,100,64,58)
To vertex 59:86 (38,126,22,50,104,86,59)
To vertex 60:59 (38,54,60)
To vertex 61:71 (38,126,22,106,14,115,61)
To vertex 62:51 (38,83,87,62)
To vertex 63:51 (38,83,87,73,63)
To vertex 64:41 (38,126,124,123,48,100,64)
To vertex 65:98 (38,126,22,106,105,65)
To vertex 66:82 (38,49,43,19,51,39,66)
To vertex 67:87 (38,49,43,12,67)
To vertex 68:76 (38,126,22,50,68)
To vertex 69:110 (38,49,23,113,69)
To vertex 70:119 (38,54,20,70)
To vertex 71:58 (38,126,22,106,14,115,71)
To vertex 72:71 (38,83,125,25,72)
To vertex 73:42 (38,83,87,73)
To vertex 74:94 (38,126,22,106,14,115,71,96,74)
To vertex 75:71 (38,126,124,123,75)
To vertex 76:128 (38,49,43,76)
To vertex 77:63 (38,126,22,106,14,77)
To vertex 78:106 (38,49,23,45,121,78)
To vertex 79:70 (38,126,22,106,105,102,79)
To vertex 80:68 (38,83,87,62,93,80)
To vertex 81:103 (38,126,124,56,57,44,81)
To vertex 82:125 (38,126,124,123,48,100,82)
To vertex 83:16 (38,83)
To vertex 84:87 (38,83,125,28,84)
To vertex 85:99 (38,83,87,62,93,80,85)
To vertex 86:62 (38,126,22,50,104,86)
To vertex 87:37 (38,83,87)
To vertex 88:120 (38,83,125,28,27,88)
To vertex 89:118 (38,126,89)
To vertex 90:82 (38,83,87,62,93,90)
To vertex 91:71 (38,126,124,123,48,91)
To vertex 92:25 (38,126,124,123,92)
To vertex 93:64 (38,83,87,62,93)
To vertex 94:58 (38,83,125,94)
To vertex 95:89 (38,126,22,106,14,115,71,96,95)
To vertex 96:68 (38,126,22,106,14,115,71,96)
To vertex 97:39 (38,97)
To vertex 98:56 (38,126,124,98)
To vertex 99:91 (38,83,87,73,63,99)
To vertex 100:41 (38,126,124,123,48,100)
To vertex 101:76 (38,126,124,123,48,91,101)
To vertex 102:69 (38,126,22,106,105,102)
To vertex 103:246 (38,54,60,52,13,103)
To vertex 104:55 (38,126,22,50,104)
To vertex 105:51 (38,126,22,106,105)
To vertex 106:36 (38,126,22,106)
To vertex 107:43 (38,83,125,28,107)
To vertex 108:80 (38,126,124,123,92,108)
To vertex 109:60 (38,126,124,56,57,109)
To vertex 110:117 (38,126,22,106,105,65,110)
To vertex 111:128 (38,83,125,25,72,111)
To vertex 112:84 (38,126,22,106,105,112)
To vertex 113:100 (38,49,23,113)
To vertex 114:118 (38,49,114)
To vertex 115:51 (38,126,22,106,14,115)
To vertex 116:99 (38,126,124,98,116)
To vertex 117:61 (38,126,22,117)
To vertex 118:91 (38,83,87,73,15,118)
To vertex 119:52 (38,126,119)
To vertex 120:85 (38,49,120)
To vertex 121:85 (38,49,23,45,121)
To vertex 122:55 (38,49,43,19,122)
To vertex 123:23 (38,126,124,123)
To vertex 124:13 (38,126,124)
To vertex 125:40 (38,83,125)
To vertex 126:4 (38,126)
To vertex 127:86 (38,83,87,62,127)
From vertex 39:
To vertex 0:115 (39,66,30,94,6,14,49,43,19,122,0)
To vertex 1:130 (39,66,30,94,6,29,97,1)
To vertex 2:125 (39,66,30,94,6,14,115,71,96,74,2)
To vertex 3:96 (39,66,30,94,6,14,115,61,45,3)
To vertex 4:89 (39,66,30,94,6,29,97,4)
To vertex 5:93 (39,66,30,94,6,14,49,43,19,122,28,5)
To vertex 6:33 (39,66,30,94,6)
To vertex 7:86 (39,66,30,94,6,14,49,43,19,122,7)
To vertex 8:73 (39,66,30,8)
To vertex 9:116 (39,66,30,94,6,14,9)
To vertex 10:109 (39,66,30,10)
To vertex 11:90 (39,66,30,94,6,14,49,43,19,122,7,11)
To vertex 12:56 (39,66,30,94,6,14,49,43,12)
To vertex 13:119 (39,66,30,94,6,13)
To vertex 14:42 (39,66,30,94,6,14)
To vertex 15:121 (39,81,33,85,15)
To vertex 16:135 (39,66,30,94,6,14,77,62,16)
To vertex 17:103 (39,66,30,94,6,14,49,23,46,17)
To vertex 18:98 (39,66,30,94,6,14,18)
To vertex 19:56 (39,66,30,94,6,14,49,43,19)
To vertex 20:93 (39,66,30,94,6,29,97,20)
To vertex 21:73 (39,66,30,94,6,14,21)
To vertex 22:111 (39,76,22)
To vertex 23:76 (39,66,30,94,6,14,49,23)
To vertex 24:113 (39,66,30,94,6,14,49,43,12,67,118,24)
To vertex 25:64 (39,66,30,94,6,14,25)
To vertex 26:61 (39,66,30,94,6,14,26)
To vertex 27:102 (39,66,30,94,6,14,49,43,19,122,28,27)
To vertex 28:69 (39,66,30,94,6,14,49,43,19,122,28)
To vertex 29:58 (39,66,30,94,6,29)
To vertex 30:20 (39,66,30)
To vertex 31:119 (39,66,30,94,6,14,49,43,19,122,31)
To vertex 32:137 (39,66,30,94,6,13,32)
To vertex 33:86 (39,81,33)
To vertex 34:171 (39,66,30,94,6,14,49,43,19,122,28,5,34)
To vertex 35:122 (39,81,33,60,35)
To vertex 36:110 (39,66,30,94,6,14,49,43,19,122,36)
To vertex 37:93 (39,66,30,94,6,14,115,71,96,95,37)
To vertex 38:90 (39,66,30,94,6,14,49,43,19,122,7,11,38)
To vertex 40:87 (39,66,40)
To vertex 41:166 (39,66,30,94,6,14,115,71,96,95,84,57,41)
To vertex 42:104 (39,66,40,113,42)
To vertex 43:38 (39,66,30,94,6,14,49,43)
To vertex 44:92 (39,66,30,94,6,14,49,43,19,122,7,44)
To vertex 45:78 (39,66,30,94,6,14,115,61,45)
To vertex 46:76 (39,66,30,94,6,14,49,23,46)
To vertex 47:170 (39,81,98,116,47)
